cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster26,0,1,0,26,4,3,3,0,1,1,0,2,1,4,1,0,1,1,7,2,0,0,0,9,3,1
cluster18,0,0,0,0,1,4,1,0,0,2,1,0,0,1,6,0,0,1,0,2,2,0,0,6,3,3
cluster8,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
cluster9,1,6,0,8,1,19,8,1,1,3,1,6,2,1,3,3,2,1,1,4,0,0,1,21,7,2
cluster33,1,4,0,5,4,8,11,2,1,2,13,4,1,0,0,2,0,0,0,5,13,0,0,8,2,1
cluster2,1,3,2,12,4,1,1,0,4,2,1,0,3,3,2,5,0,4,21,1,1,0,7,31,15,3
cluster3,0,2,0,16,2,3,2,0,1,0,1,0,26,1,0,1,1,0,0,2,1,1,5,8,1,1
cluster0,29,8,0,1,18,13,6,2,5,58,0,18,7,1,3,1,3,12,1,1,1,0,15,40,18,8
cluster1,2,1,10,1,4,30,36,5,0,1,0,1,1,0,0,0,2,1,0,4,5,0,1,16,1,1
cluster6,12,21,0,7,15,8,9,5,3,12,3,3,6,2,0,10,0,4,2,1,0,0,10,21,11,4
cluster7,0,2,0,2,4,3,1,0,3,3,1,0,1,0,0,3,0,3,2,0,0,1,4,11,6,3
cluster4,5,4,1,34,1,13,5,1,0,7,0,7,0,7,0,0,4,2,0,1,1,0,3,8,1,5
cluster5,0,1,1,12,0,3,4,1,1,4,3,4,0,6,3,0,2,1,1,3,1,0,0,15,3,1
