cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
45,0,4,1,4,1,9,8,1,0,2,0,53,1,1,0,1,2,1,0,1,3,0,2,9,0,1
46,4,12,0,5,3,4,2,1,1,5,1,2,7,1,1,4,0,6,0,1,0,0,8,7,2,3
47,4,12,0,4,2,1,1,2,3,10,0,0,2,2,1,1,0,4,0,3,2,0,6,8,12,3
48,4,11,1,54,6,15,4,1,2,1,0,0,3,4,0,0,3,0,0,0,4,0,2,19,2,1
49,5,7,0,0,6,4,2,1,1,17,1,2,0,0,1,1,0,7,0,0,1,0,5,11,12,3
5,2,7,0,0,2,2,1,1,3,12,0,1,0,0,0,1,0,4,0,0,0,0,0,10,5,2
50,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,2,0
51,3,2,1,18,4,13,13,2,0,1,0,1,5,0,1,1,0,1,5,1,2,0,0,20,7,1
52,3,0,0,1,17,3,7,1,2,23,0,14,0,0,0,0,1,0,0,4,0,0,0,30,11,3
53,2,5,1,8,4,6,4,0,1,1,1,0,3,14,0,4,2,3,0,4,0,0,2,17,3,4
54,2,9,0,9,9,7,8,0,2,3,2,1,2,0,0,8,1,2,3,0,1,0,3,15,3,1
55,0,3,0,1,1,1,0,0,0,5,4,3,1,0,0,1,0,3,0,0,0,0,4,7,3,4
56,1,0,1,14,0,3,2,2,0,0,0,1,1,11,0,0,1,0,4,0,0,0,0,6,1,2
57,4,14,1,2,3,3,1,1,1,10,1,0,0,1,0,1,0,1,0,0,1,0,3,13,12,0
58,0,0,1,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,2
59,0,0,0,69,0,2,1,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,7,1,0
6,1,1,0,0,0,9,5,1,0,7,4,6,0,2,9,2,3,0,0,2,3,0,0,11,7,1
60,1,1,1,3,2,11,16,2,1,6,0,21,1,1,2,2,7,2,1,1,0,0,3,17,1,1
61,0,0,0,17,0,4,2,0,0,1,0,0,0,2,0,0,0,0,6,1,0,0,0,13,3,0
62,1,4,1,8,0,12,13,3,0,3,1,1,1,9,1,0,2,1,4,3,0,0,1,18,5,1
63,5,2,2,10,0,4,6,2,0,1,0,6,1,1,0,1,3,0,0,2,0,0,1,8,0,1
64,1,8,1,17,4,8,5,1,0,2,0,1,7,2,0,0,1,2,0,0,2,0,2,12,1,2
7,1,1,1,0,0,0,1,0,0,6,0,1,1,1,0,0,0,3,0,0,0,0,4,4,3,0
8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,3,6,1,4,6,0,4,1,2,12,0,0,2,1,1,3,0,3,0,0,0,0,5,9,4,1
