cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster24,11,4,0,0,4,0,1,0,2,12,1,0,2,0,2,0,1,5,0,0,1,0,3,12,3,6
cluster27,0,0,0,68,0,2,1,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,7,1,0
cluster26,4,11,0,1,3,2,1,1,1,11,0,0,0,2,0,0,0,1,0,1,1,0,2,11,12,1
cluster32,0,0,0,28,1,0,1,0,0,1,0,0,0,10,0,0,0,0,0,1,0,0,0,4,0,0
cluster8,2,4,1,0,4,1,5,0,4,1,0,1,9,4,0,2,1,4,0,0,0,0,5,10,6,2
cluster9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cluster3,3,13,0,4,5,1,1,2,4,8,0,1,3,2,1,3,0,5,0,2,2,0,6,13,10,3
cluster0,2,9,1,3,4,11,6,2,3,14,0,7,4,1,5,9,5,2,2,0,0,0,2,17,6,5
cluster1,3,5,0,0,2,1,0,0,1,5,4,2,0,0,0,1,0,1,0,0,1,0,4,5,1,6
cluster6,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
cluster7,6,13,1,0,4,4,2,0,3,15,0,1,0,0,1,2,0,4,1,1,1,0,5,11,11,8
cluster4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cluster5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
