cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster49,1,7,1,16,6,9,9,1,0,2,0,1,10,4,1,4,3,3,0,1,1,0,1,16,3,3
cluster48,0,12,0,7,6,4,4,1,1,3,3,0,2,1,0,4,0,4,1,2,0,0,2,12,9,2
cluster43,3,12,0,3,10,2,5,1,0,19,1,3,1,1,0,0,2,5,0,0,1,0,6,23,14,3
cluster42,6,9,0,0,6,5,2,1,2,20,2,2,0,0,2,1,0,7,0,0,1,0,6,12,12,3
cluster41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster40,3,3,0,3,3,0,3,1,2,11,0,0,0,1,0,1,0,2,0,0,0,0,3,7,3,1
cluster47,4,8,3,49,3,39,11,2,1,3,0,11,1,4,0,1,0,2,0,3,11,0,4,16,4,1
cluster46,1,9,0,14,5,9,6,0,1,4,2,1,0,2,0,4,3,2,0,0,1,1,2,16,10,0
cluster45,3,5,0,0,3,2,2,1,1,13,0,0,0,0,0,1,0,4,0,0,0,0,1,15,6,3
cluster44,2,2,0,24,4,10,7,2,0,3,0,1,4,1,1,1,0,1,4,2,2,0,0,20,6,3
cluster29,1,1,0,0,4,0,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,1,5,0,0
cluster28,9,12,0,3,11,2,2,0,2,6,0,0,3,2,0,2,0,5,0,1,0,0,5,14,4,1
cluster21,2,1,1,26,5,5,4,0,0,1,1,0,0,0,1,1,2,1,11,0,0,0,1,10,4,1
cluster20,4,0,0,2,17,6,11,1,3,25,0,16,0,0,3,0,6,1,1,5,0,0,2,36,15,2
cluster23,2,16,2,44,5,7,8,0,1,1,1,0,4,4,1,0,1,0,0,1,2,2,3,13,3,1
cluster22,4,14,0,4,5,1,1,3,5,10,0,1,2,3,1,2,0,7,0,2,2,0,6,12,12,5
cluster25,0,1,1,18,1,7,2,0,0,2,0,0,0,3,0,0,0,0,18,1,2,0,0,18,5,2
cluster24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster27,1,3,0,2,1,2,0,0,0,6,4,2,1,0,1,1,0,4,1,0,0,0,4,8,4,4
cluster26,0,0,0,72,0,2,2,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,9,1,0
cluster18,4,18,1,64,8,21,7,1,2,1,0,2,3,6,0,0,2,0,0,0,6,0,3,18,3,1
cluster8,2,4,0,8,8,11,8,1,1,1,0,1,2,0,0,6,0,2,4,0,1,0,3,12,5,2
cluster9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster19,2,10,4,6,6,47,27,6,2,1,18,15,4,2,3,0,9,4,1,21,14,0,1,22,9,3
cluster2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cluster3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0
cluster0,1,5,1,5,3,14,10,1,0,2,0,67,2,1,0,2,3,1,0,2,3,0,2,10,0,1
cluster1,2,4,1,2,3,0,3,0,1,1,0,0,5,1,1,2,0,2,0,0,0,0,3,6,1,0
cluster6,3,4,0,0,2,0,2,0,1,7,1,0,0,0,0,1,0,0,0,1,0,0,4,2,2,2
cluster7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cluster5,3,19,1,5,5,2,2,1,1,12,0,1,0,2,0,2,0,2,0,0,2,0,4,16,11,1
