cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster12,8,3,0,0,5,1,3,0,2,11,0,1,6,2,0,1,1,5,0,0,0,0,4,13,7,4
cluster49,5,7,4,23,4,43,26,9,0,4,0,6,2,1,0,2,2,0,1,2,9,1,2,16,6,1
cluster48,5,14,1,1,5,3,4,0,1,19,1,2,0,0,2,2,0,6,0,0,2,0,4,20,11,6
cluster43,4,1,1,16,4,22,8,1,0,4,0,2,2,2,2,1,1,2,10,1,2,0,2,15,6,4
cluster42,2,4,1,22,7,10,8,2,0,3,0,1,4,0,2,3,1,2,5,0,2,1,3,20,4,1
cluster41,1,4,0,15,6,3,5,2,1,2,0,1,7,6,2,3,1,5,0,2,0,1,4,10,1,4
cluster40,7,8,0,0,7,1,1,0,2,8,0,0,0,2,0,0,0,3,0,1,0,0,2,11,3,1
cluster47,3,4,1,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,4,3,2,1
cluster46,1,0,1,38,1,3,3,0,0,2,0,0,0,10,0,0,0,0,6,2,0,0,0,14,1,1
cluster45,4,18,1,5,6,4,2,1,1,14,1,1,1,3,0,3,0,1,0,1,1,0,4,14,17,1
cluster44,3,8,2,12,4,4,6,0,1,2,1,0,4,19,0,3,2,4,0,4,1,0,3,20,4,5
cluster29,2,3,3,25,2,11,19,2,0,6,0,0,5,9,3,2,3,2,10,4,1,0,0,29,8,4
cluster28,5,1,0,2,18,22,22,2,3,34,2,30,0,3,14,2,10,2,1,6,2,0,2,49,22,6
cluster21,2,2,1,3,4,11,14,1,0,7,1,72,0,1,0,2,7,2,0,2,1,0,33,30,5,0
cluster20,4,4,1,69,4,16,5,1,0,0,0,6,1,4,0,2,2,2,0,2,7,1,2,16,4,1
cluster23,1,3,1,31,2,11,3,0,0,1,0,2,0,5,0,1,2,0,23,0,2,0,0,23,4,2
cluster22,3,4,0,2,5,0,0,0,1,11,1,1,0,1,0,1,0,2,0,0,1,0,3,8,0,4
cluster25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster24,2,3,2,31,6,5,3,1,0,1,0,0,0,0,1,2,2,0,14,1,0,0,1,14,6,3
cluster27,3,3,0,0,2,0,2,0,1,7,1,0,0,0,0,1,0,0,0,1,0,0,4,2,2,2
cluster26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster32,2,30,2,41,7,9,8,1,2,3,2,0,2,4,1,3,2,4,1,1,2,3,6,22,8,2
cluster8,3,12,0,5,4,4,2,1,1,4,1,2,7,1,1,4,0,6,0,1,0,0,8,7,2,3
cluster9,0,3,1,12,0,15,12,7,0,3,1,5,2,15,0,1,3,0,6,3,0,0,1,22,4,1
cluster33,1,1,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1
cluster2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cluster3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster0,0,0,0,72,0,2,1,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,8,1,0
cluster1,0,3,0,2,1,2,0,0,0,5,3,2,1,0,1,1,0,4,1,0,0,0,4,7,4,4
cluster6,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,2,0
cluster7,6,22,1,61,17,23,14,1,4,3,2,1,5,6,0,3,4,0,1,0,3,0,4,30,7,1
cluster4,5,13,0,0,3,1,1,2,4,11,0,1,1,1,0,3,0,5,0,0,2,0,3,12,10,3
cluster5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
