cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster21,1,7,0,4,3,1,0,3,1,4,0,0,3,2,1,2,0,6,0,3,0,0,5,10,5,5
cluster20,6,4,0,0,5,5,4,0,5,26,2,4,1,1,4,2,3,7,0,1,4,0,1,14,13,3
cluster23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster22,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
cluster69,5,2,0,0,7,5,5,0,2,35,2,10,1,0,2,0,0,4,0,0,3,0,0,13,4,3
cluster68,1,4,1,2,3,1,3,0,2,1,0,0,5,1,1,2,1,3,0,0,0,0,4,6,1,0
cluster27,2,6,0,2,5,3,2,0,0,17,0,2,0,0,1,0,0,4,0,0,0,0,2,18,8,3
cluster26,1,0,0,28,1,0,1,0,0,1,0,0,0,10,0,0,0,0,0,1,0,0,0,5,0,0
cluster32,4,6,0,0,3,2,0,0,0,11,0,0,0,2,0,0,0,1,0,0,1,0,0,8,11,0
cluster8,4,6,0,0,2,1,1,1,4,12,0,1,0,0,0,0,0,4,0,0,2,0,1,11,4,1
cluster9,3,16,1,38,8,16,7,2,0,0,0,3,1,5,0,2,0,1,0,0,6,1,2,12,2,3
cluster33,3,0,0,2,16,4,9,1,2,20,0,14,0,0,1,0,3,0,1,4,0,0,2,32,10,2
cluster2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cluster3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cluster0,5,3,2,11,2,35,27,10,0,2,0,3,2,0,0,2,2,0,1,3,9,1,1,19,6,2
cluster1,3,3,0,3,3,0,3,1,1,11,0,0,0,1,0,1,0,2,0,0,0,0,3,7,3,1
cluster6,4,8,0,0,4,3,2,1,1,18,2,2,0,0,2,2,0,7,0,0,1,0,4,11,13,3
cluster7,7,5,0,0,1,0,1,0,2,7,1,0,4,0,2,0,1,3,0,0,1,0,2,10,2,6
cluster4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cluster5,2,1,1,0,0,0,1,0,0,6,0,1,1,1,0,0,0,3,0,0,0,0,4,4,4,0
