cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster15,66,266,12,94,93,145,80,17,20,176,5,53,29,36,14,21,24,78,3,13,17,0,75,232,72,72
cluster16,9,46,2,10,28,12,10,0,14,24,4,3,0,4,4,8,0,40,27,5,1,0,42,119,39,34
cluster17,42,71,8,53,32,73,94,12,15,29,12,14,12,11,7,18,13,49,4,1,5,0,24,108,25,23
cluster32,22,33,3,16,17,34,25,5,4,98,0,21,4,8,15,0,25,24,0,16,8,0,23,76,74,28
cluster19,33,18,1,2,27,67,5,0,2,204,3,4,0,2,11,5,5,45,1,4,1,0,44,134,38,37
cluster30,11,39,0,50,50,12,10,0,0,19,0,0,0,4,0,0,15,7,25,5,12,0,28,57,38,22
cluster31,12,112,5,42,49,35,18,6,6,37,2,19,8,12,1,10,13,17,0,6,3,0,28,44,22,22
cluster36,131,119,29,879,31,319,146,11,2,171,0,955,23,176,2,7,92,60,5,16,61,0,38,344,24,106
cluster37,109,183,0,320,25,28,43,3,4,63,4,22,52,188,1,6,22,12,0,4,21,0,12,179,17,56
cluster34,24,52,57,112,66,389,163,22,16,35,27,15,5,26,15,66,11,42,3,30,5,0,52,289,51,6
cluster35,4,16,7,326,1,30,4,2,47,6,6,2,10,18,2,1,0,8,0,28,1,0,1,69,20,5
cluster28,21,168,1,91,22,47,11,6,12,77,0,14,0,16,0,3,4,16,0,3,45,0,9,55,30,37
cluster38,2,10,0,1,4,3,8,0,0,27,1,0,0,4,0,0,0,3,0,0,3,0,1,17,11,11
cluster49,24,35,7,25,75,16,18,11,14,59,6,2,0,40,21,17,0,122,36,4,3,0,75,162,102,13
cluster48,63,217,0,83,121,31,33,13,13,120,9,20,9,30,4,35,13,31,2,4,6,0,80,130,44,69
cluster43,152,148,20,228,101,350,251,7,4,42,22,97,75,101,8,21,75,45,0,23,47,2,48,246,43,22
cluster42,38,24,17,113,34,130,112,21,4,23,17,42,23,30,9,22,14,12,18,27,11,5,20,159,42,12
cluster41,62,60,5,515,38,99,21,4,0,20,5,24,26,122,1,0,28,3,0,8,48,0,10,168,17,48
cluster40,42,25,11,70,75,56,46,3,13,146,5,27,11,28,17,17,13,30,14,8,8,3,11,135,66,29
cluster47,30,19,0,8,8,10,19,0,4,29,5,9,0,4,1,14,4,5,0,2,5,0,11,36,13,20
cluster46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
cluster45,80,259,21,130,79,80,74,14,12,143,15,50,14,56,4,71,34,36,3,10,15,0,100,170,60,61
cluster44,220,200,14,581,62,129,141,11,2,56,1,187,39,146,7,13,46,130,2,8,26,0,48,260,19,125
cluster29,83,120,18,93,55,134,142,8,6,73,7,112,13,34,11,32,55,30,0,27,45,4,61,181,51,21
cluster64,39,242,2,22,43,33,79,6,5,26,0,38,14,28,5,5,32,28,0,4,15,0,21,57,22,29
cluster61,16,7,2,25,65,18,9,0,5,5,6,0,0,13,0,6,3,1,2,2,13,0,1,49,11,13
cluster60,24,76,2,40,50,63,55,2,2,45,1,21,7,31,15,2,4,39,0,2,28,0,10,96,7,47
cluster63,83,71,1,134,23,83,18,0,1,25,13,5,56,134,0,6,13,8,0,3,22,0,23,68,23,56
cluster62,31,2,50,428,22,91,493,8,1,4,1,312,11,6,0,0,14,1,0,14,14,0,21,292,28,2
cluster21,146,49,0,1219,34,102,39,0,0,48,0,13,190,247,1,1,57,5,0,10,17,0,29,247,36,86
cluster20,63,188,7,90,63,52,31,8,4,60,2,41,14,46,1,12,18,47,2,1,9,0,42,160,35,98
cluster23,18,37,2,41,38,29,48,4,18,35,33,15,6,7,5,34,2,19,0,8,5,1,42,68,29,9
cluster22,56,123,0,82,15,11,12,6,14,90,0,23,2,31,0,3,2,5,0,0,30,0,29,51,28,29
cluster25,37,186,4,111,34,46,26,8,4,20,4,47,17,38,0,8,19,13,1,0,9,0,20,81,11,58
cluster24,84,112,0,170,20,26,11,2,4,37,0,16,1,130,0,0,21,10,0,1,9,0,24,74,17,64
cluster27,34,116,2,3452,81,1048,313,0,1,5,477,188,95,141,1,10,89,7,6,54,118,0,103,714,151,91
cluster26,31,169,39,65,43,83,155,13,1,13,3,128,7,31,3,11,26,34,0,3,6,0,13,75,22,28
cluster18,108,18,19,85,103,256,95,13,20,31,22,7,9,53,4,88,16,43,0,11,4,3,30,206,25,4
cluster8,20,140,3,73,29,17,31,2,8,26,0,304,10,56,2,1,4,45,0,0,9,0,10,99,1,48
cluster9,62,79,11,27,38,76,70,11,15,131,12,11,3,11,15,36,12,72,1,8,12,0,63,169,76,30
cluster33,128,66,6,94,32,81,114,6,9,9,8,8,8,12,0,11,7,48,0,1,9,0,31,125,19,16
cluster2,144,157,25,4437,49,386,159,9,0,175,3,233,68,270,1,6,121,127,3,22,16,0,97,487,19,216
cluster3,13,34,1,116,14,18,24,0,1,65,536,2,0,30,0,16,3,21,0,4,8,0,54,78,28,14
cluster0,31,25,30,554,67,240,182,16,9,11,18,27,29,8,7,17,23,4,7,48,213,5,29,174,29,12
cluster1,46,64,7,2154,282,33,63,0,15,3,11,7,286,34,2,72,30,21,9,61,15,6,87,239,60,36
cluster6,44,35,28,1108,100,196,173,9,6,22,6,8,383,23,9,17,19,2,0,31,96,11,65,303,39,4
cluster7,14,38,6,206,75,67,78,1,31,26,1,44,34,8,5,2,12,114,58,29,3,0,20,113,77,45
cluster4,1096,1366,19,358,410,193,211,85,95,1321,12,331,71,116,17,36,29,270,2,23,76,0,498,1223,289,399
cluster5,46,47,0,90,31,10,8,1,1,27,4,10,27,85,0,0,3,7,0,0,48,0,2,41,7,20
