cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster26,3,16,8,349,1,31,4,2,47,6,6,2,10,24,1,1,0,8,0,29,2,0,1,72,21,5
cluster18,70,185,5,165,63,63,45,6,3,35,1,31,30,62,0,9,15,59,3,14,14,0,29,82,17,86
cluster8,21,56,8,6,29,42,30,5,13,120,7,8,0,4,13,15,11,59,2,3,9,0,39,123,41,21
cluster9,184,62,22,138,141,320,135,23,26,77,85,14,17,72,8,127,29,69,5,18,11,4,68,327,60,23
cluster33,41,514,2,41,39,26,74,8,19,83,1,32,60,39,3,0,41,30,0,18,15,0,19,85,47,45
cluster2,134,179,14,122,110,190,219,7,6,102,12,97,45,69,12,32,59,55,0,35,59,3,73,255,59,32
cluster3,146,48,0,1227,34,103,39,0,0,49,0,14,191,251,1,1,57,5,0,10,17,0,28,247,36,85
cluster0,217,200,14,594,63,136,148,12,2,56,1,193,40,149,7,12,46,132,2,12,26,0,51,264,19,128
cluster1,1152,1554,25,449,481,228,247,92,115,1451,13,381,84,144,15,50,39,296,2,27,87,0,565,1380,325,464
cluster6,1,42,1,68,65,12,11,0,0,16,0,0,1,4,1,2,15,12,30,5,12,0,35,72,36,43
cluster7,109,180,0,336,25,31,42,3,4,61,4,23,53,189,1,7,22,9,0,3,25,0,15,187,16,56
cluster4,40,78,7,2152,282,39,63,0,15,15,10,8,284,34,2,73,31,23,9,61,15,6,89,252,63,39
cluster5,44,73,9,56,34,78,100,14,16,29,13,14,13,18,7,19,14,50,4,3,5,0,24,120,25,24
