cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster9,59,183,7,416,57,322,67,5,2,23,3,192,32,175,1,4,84,29,5,20,73,0,32,230,18,12
cluster19,24,38,1,40,17,86,26,2,7,49,85,10,1,7,3,42,15,45,3,8,8,0,43,144,24,18
cluster2,45,235,9,1417,76,351,242,5,2,18,10,101,218,208,6,31,192,52,1,33,94,3,64,477,34,26
cluster3,29,72,10,92,34,157,104,25,3,68,0,722,9,54,0,4,6,22,0,5,5,0,74,108,23,54
cluster0,16,16,33,116,43,139,194,2,1,11,2,313,13,17,1,5,15,7,0,22,1,6,1,101,12,8
cluster1,46,87,2,114,35,58,20,8,9,20,11,10,5,91,1,0,9,12,0,4,3,0,10,94,39,36
cluster6,103,84,2,816,36,150,83,1,0,51,4,81,44,191,0,5,51,122,5,18,8,0,64,211,9,137
cluster7,384,775,4,239,216,75,63,13,38,708,6,219,7,67,14,25,18,147,1,3,44,0,330,496,103,189
cluster4,12,12,10,92,30,5,11,1,10,10,3,2,265,13,3,16,0,27,42,16,7,0,22,98,37,33
cluster5,68,297,5,100,116,85,50,8,15,178,2,61,14,46,13,37,25,58,3,7,16,0,73,206,66,69
