cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster38,0,5,0,0,4,3,4,0,0,19,1,0,0,3,0,0,0,3,0,0,2,0,1,14,7,11
cluster49,71,74,0,34,28,70,61,6,7,88,24,18,3,4,4,55,12,48,1,12,16,0,56,111,54,22
cluster48,48,46,13,50,23,141,102,12,3,36,7,7,6,12,9,31,10,27,3,14,6,1,29,155,60,8
cluster43,13,8,39,550,41,447,267,16,2,9,1,14,22,6,2,5,45,8,0,20,33,2,19,202,5,3
cluster42,69,288,10,106,97,157,83,16,20,184,4,64,28,46,14,25,26,80,4,14,20,0,79,247,73,71
cluster41,91,77,1,144,23,84,19,0,1,27,13,5,55,137,0,6,13,9,0,3,24,0,26,71,23,56
cluster40,40,26,1,4,32,70,11,1,3,214,7,6,1,2,11,9,10,48,1,5,3,0,52,149,39,38
cluster47,30,2,49,429,24,91,491,8,1,4,1,314,11,6,0,0,14,1,0,14,14,0,21,294,29,2
cluster46,44,70,8,50,32,67,96,12,11,28,12,14,11,10,7,17,13,49,4,1,3,0,23,105,24,15
cluster45,25,34,5,14,38,19,9,0,14,60,2,2,0,38,4,10,0,93,38,4,4,0,48,124,78,12
cluster44,25,7,2,28,65,18,11,0,5,6,8,0,0,14,0,7,3,1,2,2,13,0,2,54,11,13
cluster29,69,125,1,131,35,52,11,12,10,65,1,16,65,90,0,7,23,20,0,2,31,0,12,61,13,43
cluster28,70,207,2,150,42,83,30,9,14,77,5,21,8,146,1,1,23,30,0,7,43,0,28,148,68,79
cluster21,93,358,36,156,115,103,127,22,12,139,16,89,15,71,5,76,47,51,3,8,17,0,100,195,66,79
cluster20,831,1469,20,438,375,163,195,91,89,1039,12,366,76,137,6,28,35,258,1,19,82,0,525,941,246,436
cluster23,74,128,0,80,20,15,12,6,15,110,0,27,4,27,0,4,2,7,0,0,25,0,31,70,31,31
cluster22,110,266,12,401,82,517,157,7,4,62,9,320,21,283,7,17,114,56,5,38,191,0,50,365,28,27
cluster25,66,196,7,92,64,67,38,9,4,64,10,41,15,49,1,13,17,48,2,1,14,0,45,168,35,100
cluster24,87,339,0,218,46,19,25,4,10,101,9,32,46,103,1,10,16,17,0,7,90,1,27,95,55,78
cluster27,67,182,5,165,63,64,44,6,4,35,1,31,30,61,0,9,16,59,3,14,14,0,26,76,16,86
cluster26,11,40,1,46,39,12,10,0,0,23,0,0,0,4,0,0,15,4,27,5,12,0,21,59,40,20
cluster18,38,58,4,205,57,191,111,15,17,14,11,36,10,37,7,62,24,31,1,15,8,0,27,158,36,45
cluster8,104,362,12,186,69,88,224,11,1,42,1,584,16,70,3,14,50,90,0,12,20,0,31,140,45,75
cluster9,17,34,48,90,55,292,100,17,15,17,25,12,3,23,11,55,3,32,1,23,3,0,49,204,33,6
cluster19,27,172,3,75,42,31,53,4,9,29,0,266,14,60,6,3,5,47,0,2,14,0,10,117,2,59
cluster2,49,28,13,95,73,52,44,3,12,151,5,25,12,31,18,18,16,30,12,9,7,3,15,140,64,30
cluster3,188,256,35,1593,73,1027,398,4,13,16,43,192,123,416,0,30,220,114,3,41,117,1,79,673,44,41
cluster0,340,124,6,31,154,63,70,13,30,437,3,14,14,23,31,28,5,81,1,9,6,0,86,505,129,43
cluster1,144,157,26,4452,50,387,159,9,0,176,3,238,69,269,1,6,121,129,3,22,16,0,98,485,19,217
cluster6,78,46,13,76,70,122,91,14,5,63,25,11,13,23,4,34,18,25,5,4,9,2,34,159,49,24
cluster7,49,117,2,3454,84,1048,313,0,2,5,477,188,95,142,1,10,89,7,6,54,118,0,102,714,152,91
cluster4,139,206,5,716,56,117,55,3,4,74,9,39,58,285,2,2,41,14,0,10,69,0,18,321,29,83
cluster5,43,34,25,1097,100,195,168,9,6,22,6,7,379,22,9,17,14,2,0,32,103,11,64,301,38,4
