cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
48,48,174,1,92,37,60,22,3,14,93,0,10,1,14,1,11,16,25,2,5,10,0,53,89,35,39
49,134,125,28,891,32,319,148,10,3,175,0,1138,23,192,2,8,90,64,5,16,62,0,43,349,25,116
5,81,47,13,76,71,120,80,15,5,60,24,9,12,23,4,34,18,26,5,4,9,2,33,159,47,23
50,80,123,18,88,57,125,144,7,6,74,7,112,13,33,11,28,60,35,0,28,42,4,57,183,53,23
51,54,74,5,160,36,59,37,3,2,10,1,14,29,44,0,9,12,47,3,12,8,0,21,45,6,60
52,38,193,6,114,35,53,32,9,4,19,4,52,18,38,0,8,19,17,1,0,12,0,25,85,11,67
53,58,201,0,79,121,28,33,10,10,113,8,18,9,27,4,32,13,28,2,3,5,0,80,122,42,66
54,69,154,3,192,21,21,32,3,4,36,5,23,26,147,1,7,17,8,0,4,20,0,5,132,14,44
55,52,85,7,89,41,43,29,3,2,25,7,35,14,44,0,12,11,36,1,1,11,0,39,119,23,79
56,16,35,3,40,37,28,48,5,17,34,34,14,6,5,5,33,2,19,0,8,6,1,43,65,26,8
57,17,143,1,13,29,11,9,3,3,30,0,14,2,20,1,1,3,15,2,2,6,0,7,47,12,28
58,41,36,30,1108,102,190,175,8,6,22,6,6,394,25,10,18,18,2,0,31,86,11,64,310,37,4
59,42,123,1,101,43,31,27,7,3,33,2,17,29,37,1,11,28,42,0,11,1,0,11,136,25,78
6,18,51,5,45,16,120,74,14,4,30,4,8,4,11,2,24,11,26,1,9,5,0,28,90,24,10
60,22,74,2,69,23,17,12,0,9,67,1,19,4,22,1,4,2,10,0,2,26,0,16,29,24,24
61,57,30,7,31,51,29,21,2,9,133,2,9,8,8,10,15,6,31,1,0,1,1,17,97,59,14
62,81,203,34,537,93,829,293,16,5,37,9,268,21,276,4,12,131,55,6,45,190,0,44,425,24,25
63,40,2,46,49,8,78,56,2,0,16,9,0,2,2,13,26,0,9,3,7,2,0,12,140,69,2
64,3,16,7,326,1,30,4,2,47,6,6,2,10,19,1,1,0,8,0,28,1,0,1,69,20,5
65,34,105,0,34,17,11,5,3,5,38,0,7,1,16,0,4,7,5,0,3,31,0,10,26,11,14
66,21,152,0,6,28,28,12,6,5,67,1,11,0,6,2,2,7,14,1,0,7,0,7,62,17,24
67,1,9,0,1,4,3,5,0,0,24,1,0,0,3,0,0,0,3,0,0,3,0,1,18,7,11
68,154,151,29,273,105,391,279,9,4,44,23,127,79,111,8,25,96,46,0,26,56,2,61,282,48,25
69,64,260,10,89,83,141,70,15,19,169,4,50,30,36,10,22,21,75,3,13,17,0,74,217,69,67
7,30,2,49,428,23,91,493,8,1,4,1,312,11,6,0,0,14,1,0,14,14,0,21,291,28,2
8,60,590,3,59,70,34,113,11,21,80,1,63,66,67,6,1,40,55,0,15,16,0,19,138,44,71
9,1,27,5,198,47,51,73,1,30,18,0,40,29,5,4,1,6,18,43,18,0,0,11,58,63,23
