cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,4,1,2,3,1,3,0,2,1,0,0,5,1,1,2,1,3,0,0,0,0,4,6,1,0
31,3,1,0,13,4,4,6,0,1,1,1,0,0,2,0,1,2,1,5,0,1,0,1,9,2,2
32,1,0,1,37,1,3,2,0,0,2,0,0,0,10,0,0,0,0,6,2,0,0,0,13,0,0
33,5,6,2,1,3,24,24,2,2,13,3,28,2,4,10,9,10,1,0,2,4,0,1,26,13,3
34,0,25,1,21,13,9,12,1,2,12,2,1,5,4,0,4,2,3,0,3,1,0,7,33,13,3
35,4,6,0,0,2,0,2,0,0,8,1,1,0,0,0,0,0,0,0,1,0,0,7,4,1,1
36,0,0,1,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,2
37,8,10,1,1,7,13,10,1,7,54,2,11,5,1,10,8,7,8,1,2,5,0,0,26,12,7
38,3,3,2,8,10,51,30,7,1,4,0,6,2,5,0,2,4,1,1,11,9,1,0,26,8,3
39,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,2,0
4,1,1,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,5,0,1
40,6,9,0,0,11,2,4,0,1,25,2,5,0,1,3,0,2,7,0,0,1,0,3,20,16,5
41,1,6,0,20,7,10,11,3,1,1,0,2,5,0,2,4,0,2,6,0,0,1,4,17,7,1
42,2,11,4,6,8,54,32,7,2,1,18,14,4,2,3,1,8,4,1,24,14,0,2,26,10,4
43,1,5,1,5,3,11,11,2,0,2,0,67,2,1,0,2,3,1,0,1,3,0,2,10,0,1
44,4,8,1,13,6,6,4,0,1,3,1,0,4,16,0,4,2,6,0,4,0,0,3,20,4,4
45,0,3,1,12,0,15,11,7,0,3,1,3,2,17,1,0,3,1,6,3,0,0,1,23,4,1
46,3,5,0,0,3,2,2,1,1,13,0,0,0,0,0,2,0,3,0,0,0,0,1,14,6,3
47,3,5,0,2,5,0,0,0,1,11,1,1,0,1,0,1,0,2,0,0,1,0,3,10,0,5
48,7,3,2,70,2,26,9,1,1,2,1,6,2,3,0,1,4,1,1,4,9,0,4,17,2,2
49,3,3,0,3,3,0,3,1,1,11,0,0,0,1,0,1,0,2,0,0,0,0,3,7,3,1
5,4,14,0,0,7,3,2,1,2,22,3,2,0,0,2,3,0,8,1,0,1,0,5,13,18,3
6,1,2,0,2,1,2,0,0,1,5,3,2,1,0,1,2,0,4,1,0,0,0,4,6,5,5
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,7,14,0,0,2,2,1,1,5,10,0,1,2,2,0,1,0,2,0,0,3,0,3,10,14,3
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
