cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster34,3,18,1,2,7,5,3,1,0,7,0,5,1,5,0,0,3,1,0,0,1,0,1,6,3,2
cluster35,1,1,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,0
cluster13,0,2,0,22,6,0,2,0,1,0,0,1,1,1,0,1,0,0,21,1,0,0,0,7,4,2
cluster28,1,1,0,0,3,9,8,0,0,5,0,6,1,1,1,0,0,2,0,1,0,0,0,9,2,2
cluster38,0,2,0,2,1,2,11,2,0,2,0,59,0,0,0,0,2,0,0,1,2,0,1,2,1,0
cluster49,0,0,0,0,0,2,0,0,1,3,0,0,0,1,5,0,0,0,0,1,0,0,0,2,1,0
cluster48,0,1,2,0,0,28,13,2,1,0,1,0,1,1,0,0,0,4,0,4,1,0,2,12,5,1
cluster43,2,20,0,61,10,23,8,0,0,5,2,7,2,4,0,1,5,1,0,5,6,0,5,24,3,3
cluster42,3,5,1,1,1,2,0,0,1,1,0,1,0,4,2,1,0,2,10,0,0,0,4,9,7,2
cluster41,5,19,0,1,8,7,11,5,3,10,1,3,6,1,0,4,0,5,1,0,0,0,8,15,7,4
cluster40,0,3,0,2,4,3,8,1,1,1,10,0,1,0,0,0,0,0,0,4,8,0,0,4,2,0
cluster47,2,0,2,2,1,10,13,1,0,2,1,1,0,1,1,0,0,1,0,0,1,1,0,12,6,1
cluster46,0,2,0,32,6,3,4,0,0,2,7,1,1,5,0,0,0,0,1,5,2,0,3,8,1,0
cluster45,0,0,0,27,0,2,3,0,0,0,0,0,0,9,0,0,0,0,1,3,0,0,0,4,0,0
cluster44,3,7,1,11,7,17,10,1,0,1,0,12,2,6,0,3,7,4,1,3,3,0,4,15,2,2
cluster29,1,1,1,2,3,1,4,2,2,0,1,1,0,2,2,3,0,2,1,2,0,0,5,11,5,2
cluster64,1,31,0,2,3,5,3,3,1,3,0,13,1,1,0,1,3,2,0,3,1,0,3,9,3,3
cluster61,0,0,0,5,1,3,3,1,0,2,2,4,0,3,3,0,2,0,1,3,1,0,0,11,1,1
cluster60,6,1,2,18,10,42,11,1,1,2,2,3,4,6,1,0,5,2,0,2,20,1,0,17,5,0
cluster63,2,2,0,11,2,9,4,0,0,2,0,0,1,2,1,1,1,6,2,0,2,0,0,7,2,0
cluster62,1,1,0,10,0,3,3,0,0,1,0,0,0,3,1,0,1,1,2,0,0,0,0,10,5,0
cluster21,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,0,1,5,0,0
cluster20,6,7,0,0,14,3,6,2,2,20,0,0,0,1,3,2,0,7,0,0,0,0,6,14,14,3
cluster23,0,2,0,6,0,5,4,0,0,5,1,0,0,5,0,4,0,3,2,1,0,0,2,7,3,2
cluster22,0,1,1,9,1,7,4,0,1,2,0,1,1,0,1,0,3,0,1,0,0,0,1,7,2,0
cluster25,0,1,1,3,1,7,5,0,0,1,0,14,1,0,1,2,3,1,0,0,0,0,3,8,3,1
cluster24,1,0,8,0,0,25,36,3,0,0,0,2,0,0,0,0,2,1,0,2,0,0,0,12,1,1
cluster27,28,8,0,1,16,12,6,2,5,50,0,16,7,1,3,1,3,11,1,1,1,0,15,38,16,7
cluster26,2,5,2,3,3,1,10,1,0,3,0,11,1,3,0,2,0,2,1,1,0,0,1,14,4,0
cluster18,1,0,3,4,0,11,6,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,11,3,0
cluster8,2,4,1,1,5,2,0,0,2,20,0,0,0,2,0,0,0,9,0,0,1,0,4,11,7,0
cluster9,8,18,0,5,4,17,12,3,1,4,0,5,1,1,2,5,3,2,1,6,6,0,3,17,9,3
cluster19,0,1,0,6,0,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,3,0,5
cluster2,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,1,3,8,1
cluster3,0,0,1,0,0,5,2,0,0,4,0,1,0,1,1,1,0,2,1,3,1,0,3,13,8,2
cluster0,0,1,0,0,3,2,2,0,0,0,0,0,0,1,2,0,2,2,0,2,0,0,2,6,1,1
cluster1,2,4,0,141,5,10,5,0,1,0,0,0,23,1,0,2,0,0,0,3,4,0,8,14,1,0
cluster6,13,41,1,2,13,13,6,9,6,41,0,20,2,1,4,3,1,9,1,3,2,0,22,41,14,7
cluster7,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
cluster4,0,0,0,44,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,1,0
cluster5,6,4,1,31,1,12,4,0,0,6,0,4,0,3,0,0,3,2,0,1,1,0,4,9,1,5
